user_id,company_name,signup_date,plan,monthly_fee,customer_status,last_login,total_revenue_generated,ticket_id,issue_type,priority,submission_date,resolution_date,ticket_status,feedback_score,ticket_resolution_time
530,"Stevens, Ferguson and Conley",2024-11-16,Enterprise,199,Active,2025-01-20,199,46,Technical Issue,High,2024-04-07,2024-04-27,In Progress,0.0,20.0
530,"Stevens, Ferguson and Conley",2024-11-16,Enterprise,199,Active,2025-01-20,199,976,Other,Low,2024-09-14,,Open,0.0,0.0
531,"Walker, Jackson and West",2023-10-20,Professional,97,Active,2024-10-17,97,775,Technical Issue,Low,2024-07-23,,Open,0.0,0.0
532,Morrow-Johnson,2024-08-24,Enterprise,199,Active,2024-09-11,2786,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
533,"Walsh, Bates and Palmer",2024-12-13,Starter,47,Active,2024-12-17,47,103,Feature Request,High,2024-02-16,2024-03-06,Resolved,4.0,19.0
534,"Mendoza, Moore and Anderson",2024-01-26,Enterprise,199,Active,2024-05-13,2388,194,Other,Low,2024-04-21,,Open,0.0,0.0
535,Reid PLC,2023-03-03,Starter,47,Active,2024-09-05,1081,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
536,Collins Group,2023-09-12,Starter,47,Canceled,2024-06-24,564,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
537,"Howard, Terry and Tyler",2024-09-27,Starter,47,Active,2024-11-27,846,108,Technical Issue,High,2024-12-09,2024-12-19,Resolved,3.0,10.0
537,"Howard, Terry and Tyler",2024-09-27,Starter,47,Active,2024-11-27,846,610,Other,Low,2024-07-13,2024-07-21,In Progress,0.0,8.0
538,Brown Group,2023-06-09,Starter,47,Active,2024-12-31,94,53,Other,Medium,2024-05-19,2024-06-17,In Progress,0.0,29.0
539,Wagner-Moore,2024-01-25,Enterprise,199,Active,2024-05-31,2587,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
540,"Cooper, Yates and Smith",2024-07-02,Starter,47,Active,2024-12-19,658,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
541,Tucker-Ponce,2025-01-19,Starter,47,Active,2025-01-23,799,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
542,Howard-Contreras,2023-06-30,Professional,97,Canceled,2024-04-10,1164,367,Technical Issue,High,2024-05-26,2024-06-06,In Progress,0.0,11.0
543,"Robinson, Lucas and Cook",2024-09-24,Professional,97,Canceled,2025-01-20,1164,238,Login Issues,High,2024-11-13,2024-12-07,In Progress,0.0,24.0
544,Savage-Wallace,2024-05-17,Professional,97,Active,2024-11-11,2037,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
545,Lewis Inc,2025-01-17,Enterprise,199,Canceled,2025-01-26,796,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
546,"Espinoza, Jacobson and Reid",2024-05-21,Starter,47,Canceled,2024-07-31,235,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
547,"Butler, Huber and Hawkins",2024-05-13,Enterprise,199,Active,2024-09-09,398,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
548,Moore Ltd,2023-05-05,Starter,47,Active,2024-08-19,141,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
549,Oliver-Simpson,2024-05-22,Enterprise,199,Canceled,2024-07-04,995,602,Other,Medium,2024-11-22,,Open,0.0,0.0
550,"Torres, Villegas and Richardson",2024-08-29,Starter,47,Active,2024-11-29,423,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
551,Graves Inc,2024-10-18,Starter,47,Active,2025-01-07,564,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
552,"Davis, Harrell and Mcdonald",2023-08-16,Starter,47,Active,2024-09-20,282,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
553,Soto PLC,2024-06-27,Professional,97,Canceled,2024-07-29,679,261,Login Issues,Low,2024-07-06,,Open,0.0,0.0
554,Mckenzie-Hicks,2025-01-02,Starter,47,Active,2025-01-13,658,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
555,Sampson PLC,2024-10-23,Enterprise,199,Active,2024-11-14,2587,148,Billing Query,Medium,2024-04-25,,Open,0.0,0.0
556,"Carrillo, Cohen and Thompson",2024-12-16,Professional,97,Canceled,2025-01-25,194,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
557,Reynolds Inc,2024-10-15,Enterprise,199,Active,2024-11-05,2985,908,Other,Medium,2024-06-05,2024-06-06,In Progress,0.0,1.0
557,Reynolds Inc,2024-10-15,Enterprise,199,Active,2024-11-05,2985,974,Login Issues,High,2025-01-09,2025-01-15,Resolved,2.0,6.0
558,Williams-Hughes,2024-01-26,Enterprise,199,Canceled,2024-08-27,597,483,Login Issues,High,2024-10-08,2024-10-27,Resolved,2.0,19.0
558,Williams-Hughes,2024-01-26,Enterprise,199,Canceled,2024-08-27,597,842,Billing Query,Medium,2024-02-23,,Open,0.0,0.0
559,Jordan Ltd,2024-01-03,Starter,47,Canceled,2024-05-02,470,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
560,Peterson-Rodriguez,2023-12-06,Professional,97,Canceled,2024-11-12,485,241,Login Issues,Medium,2024-10-30,2024-11-18,In Progress,0.0,19.0
561,"Kerr, Eaton and Huff",2024-02-06,Enterprise,199,Active,2024-08-11,1791,554,Feature Request,Low,2024-10-24,2024-11-20,In Progress,0.0,27.0
562,Deleon PLC,2024-09-20,Professional,97,Canceled,2024-12-28,194,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
563,"Todd, Ward and Sanchez",2023-12-01,Starter,47,Active,2024-12-07,1081,67,Feature Request,Medium,2024-05-08,2024-05-18,Resolved,5.0,10.0
564,Hanna Group,2023-03-20,Professional,97,Canceled,2023-08-07,485,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
565,Stone Inc,2024-01-13,Enterprise,199,Active,2024-09-23,4776,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
566,Terry LLC,2023-03-02,Enterprise,199,Active,2023-09-23,199,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
567,Burns and Sons,2023-04-20,Enterprise,199,Canceled,2024-04-16,597,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
568,Smith PLC,2024-12-17,Starter,47,Active,2025-01-13,752,115,Login Issues,High,2024-10-27,,Open,0.0,0.0
569,Thomas and Sons,2023-08-07,Starter,47,Active,2023-12-28,893,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
570,Rodriguez-Dorsey,2024-10-09,Professional,97,Active,2024-12-12,1940,336,Technical Issue,Low,2024-06-10,2024-06-16,Resolved,3.0,6.0
571,Jones PLC,2024-08-11,Enterprise,199,Active,2024-11-17,199,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
572,Smith LLC,2024-02-21,Professional,97,Active,2024-08-31,1843,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
573,Nguyen-Vega,2024-10-01,Professional,97,Canceled,2025-01-22,485,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
574,Hoover Ltd,2024-12-27,Professional,97,Active,2025-01-20,873,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
575,"Williams, Rivera and Lewis",2024-12-04,Starter,47,Active,2024-12-28,141,527,Login Issues,Medium,2025-01-05,,Open,0.0,0.0
576,Walker Group,2023-11-24,Professional,97,Active,2024-11-22,679,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
577,Hess Ltd,2023-12-05,Enterprise,199,Active,2024-09-04,4776,390,Feature Request,Low,2024-04-14,2024-04-23,In Progress,0.0,9.0
578,Dean and Sons,2023-03-31,Enterprise,199,Active,2023-11-22,2189,176,Other,High,2024-06-30,2024-07-08,Resolved,3.0,8.0
579,Phillips Inc,2024-11-27,Enterprise,199,Canceled,2025-01-15,1194,364,Other,High,2024-05-19,2024-06-02,Resolved,4.0,14.0
580,"Shepard, Garcia and Stone",2023-12-13,Professional,97,Active,2024-03-29,1067,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
581,Roth Group,2025-01-25,Professional,97,Active,2025-01-27,1455,827,Other,Low,2024-09-02,2024-09-19,Resolved,1.0,17.0
582,Jones PLC,2024-07-16,Enterprise,199,Canceled,2024-08-05,1592,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
583,"Medina, Parker and Mckinney",2024-09-04,Starter,47,Canceled,2025-01-04,376,512,Other,Low,2024-09-18,2024-09-23,Resolved,3.0,5.0
583,"Medina, Parker and Mckinney",2024-09-04,Starter,47,Canceled,2025-01-04,376,804,Login Issues,Low,2024-09-13,,Open,0.0,0.0
584,"Rivera, Hernandez and Campbell",2024-02-09,Starter,47,Active,2024-02-14,611,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
585,Delgado-Hebert,2023-06-06,Enterprise,199,Active,2023-11-13,1592,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
586,Walters-Jackson,2023-04-04,Professional,97,Canceled,2023-04-06,97,871,Feature Request,High,2024-07-25,2024-08-08,In Progress,0.0,14.0
587,"Mann, Pierce and Mason",2023-06-14,Enterprise,199,Active,2024-02-28,1393,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
588,Mendoza-Flores,2024-12-02,Enterprise,199,Canceled,2025-01-28,1592,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
589,"Villa, Lewis and Wagner",2023-11-24,Enterprise,199,Active,2024-07-01,1393,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
590,Ortega-Wagner,2024-07-30,Starter,47,Canceled,2024-08-06,141,418,Other,High,2024-12-13,,Open,0.0,0.0
591,Anderson-Boyer,2023-07-16,Starter,47,Active,2024-10-29,235,899,Billing Query,Low,2024-11-03,2024-11-29,In Progress,0.0,26.0
592,Flores-Lyons,2023-02-13,Enterprise,199,Canceled,2023-09-01,1393,305,Billing Query,High,2024-09-30,,Open,0.0,0.0
593,Santiago-Wright,2023-11-14,Starter,47,Active,2025-01-22,188,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
594,Frost-Wagner,2023-05-28,Professional,97,Canceled,2024-09-10,97,308,Other,High,2024-03-09,,Open,0.0,0.0
594,Frost-Wagner,2023-05-28,Professional,97,Canceled,2024-09-10,97,825,Billing Query,Low,2025-01-07,2025-01-21,Resolved,2.0,14.0
595,Mcgee-Brooks,2023-12-08,Professional,97,Canceled,2024-08-31,873,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
596,Long LLC,2023-02-19,Enterprise,199,Active,2024-01-12,1791,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
597,Fox-Elliott,2024-10-19,Professional,97,Active,2024-11-03,97,168,Login Issues,High,2024-11-12,,Open,0.0,0.0
598,"Shepard, Strickland and Roberts",2024-04-29,Starter,47,Canceled,2024-12-24,282,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
599,"Daniel, Nelson and Sullivan",2023-02-26,Starter,47,Canceled,2024-12-29,47,524,Login Issues,High,2024-09-29,2024-10-04,In Progress,0.0,5.0
600,Watson Ltd,2024-03-15,Professional,97,Canceled,2024-07-04,582,146,Other,Low,2024-12-24,2025-01-06,In Progress,0.0,13.0
601,Perez-Cherry,2023-04-08,Professional,97,Active,2023-04-11,776,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
602,Reed-Costa,2023-03-15,Enterprise,199,Active,2024-02-11,1194,255,Technical Issue,Low,2024-10-12,,Open,0.0,0.0
603,Davis-Aguilar,2023-04-16,Enterprise,199,Active,2024-05-23,199,850,Login Issues,High,2024-12-25,2025-01-05,Resolved,1.0,11.0
604,"Williams, Smith and Stewart",2024-06-13,Professional,97,Canceled,2025-01-27,776,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
605,Hays Ltd,2024-06-20,Starter,47,Active,2024-06-27,705,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
606,Jones-Scott,2023-05-22,Professional,97,Canceled,2024-09-24,582,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
607,Gray-Taylor,2024-02-22,Starter,47,Active,2024-10-02,987,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
608,Perez Inc,2023-09-08,Professional,97,Active,2025-01-04,970,911,Technical Issue,High,2024-05-06,,Open,0.0,0.0
609,"Beard, Thompson and Mccarty",2023-07-24,Professional,97,Active,2024-05-05,1843,149,Other,High,2024-09-24,2024-10-05,Resolved,2.0,11.0
609,"Beard, Thompson and Mccarty",2023-07-24,Professional,97,Active,2024-05-05,1843,655,Feature Request,Low,2024-10-07,2024-11-02,In Progress,0.0,26.0
609,"Beard, Thompson and Mccarty",2023-07-24,Professional,97,Active,2024-05-05,1843,674,Login Issues,Medium,2024-05-05,,Open,0.0,0.0
610,"West, Moore and Elliott",2023-12-23,Professional,97,Canceled,2024-09-14,679,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
611,"Brooks, Hamilton and Nelson",2023-12-01,Enterprise,199,Active,2024-03-27,3980,426,Other,Low,2024-10-25,,Open,0.0,0.0
612,"Clayton, Parker and Smith",2023-06-14,Professional,97,Active,2023-09-05,1067,346,Technical Issue,Low,2024-09-30,2024-10-15,In Progress,0.0,15.0
612,"Clayton, Parker and Smith",2023-06-14,Professional,97,Active,2023-09-05,1067,737,Billing Query,High,2024-02-18,2024-03-07,Resolved,3.0,18.0
613,"Powell, Douglas and Collins",2024-11-30,Starter,47,Canceled,2025-01-22,376,614,Technical Issue,High,2024-10-09,2024-10-23,Resolved,5.0,14.0
614,"George, Schwartz and Allen",2023-02-11,Professional,97,Canceled,2024-12-13,679,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
615,Jones Group,2024-03-22,Enterprise,199,Active,2024-09-11,995,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
616,Jones-Munoz,2024-12-02,Professional,97,Canceled,2024-12-23,388,201,Login Issues,Low,2025-01-12,,Open,0.0,0.0
617,Davis-Morgan,2024-11-14,Enterprise,199,Canceled,2025-01-03,796,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
618,Smith-Collins,2023-03-28,Starter,47,Active,2024-10-14,987,580,Other,Low,2024-12-24,2024-12-29,Resolved,1.0,5.0
619,Harris LLC,2024-02-16,Starter,47,Canceled,2024-11-14,188,249,Feature Request,High,2025-01-20,2025-02-15,Resolved,3.0,26.0
620,Wilcox Inc,2023-12-12,Professional,97,Canceled,2024-02-19,485,983,Feature Request,Medium,2024-03-26,2024-04-18,Resolved,5.0,23.0
621,Shea-Williams,2024-08-13,Starter,47,Canceled,2024-10-25,235,563,Feature Request,Low,2025-01-20,,Open,0.0,0.0
622,"Benitez, Carr and Ward",2023-02-07,Professional,97,Canceled,2023-08-08,485,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
623,"Gomez, Miller and Clark",2024-09-30,Starter,47,Canceled,2025-01-04,564,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
624,Burnett-Williams,2024-06-04,Starter,47,Canceled,2025-01-13,517,161,Feature Request,Medium,2024-12-04,2024-12-20,Resolved,4.0,16.0
624,Burnett-Williams,2024-06-04,Starter,47,Canceled,2025-01-13,517,415,Technical Issue,Low,2024-09-25,2024-10-16,Resolved,2.0,21.0
625,Nicholson-Gordon,2024-10-09,Professional,97,Canceled,2025-01-24,1164,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
626,"Roberts, Jenkins and Riley",2023-09-20,Professional,97,Active,2024-06-22,485,175,Feature Request,Medium,2024-05-18,,Open,0.0,0.0
626,"Roberts, Jenkins and Riley",2023-09-20,Professional,97,Active,2024-06-22,485,583,Login Issues,High,2024-02-17,2024-03-12,Resolved,5.0,24.0
626,"Roberts, Jenkins and Riley",2023-09-20,Professional,97,Active,2024-06-22,485,753,Technical Issue,Medium,2024-11-19,2024-12-19,Resolved,4.0,30.0
627,"Barrett, Vega and Jones",2024-02-28,Professional,97,Canceled,2024-05-13,1164,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
628,Ramirez PLC,2024-05-14,Professional,97,Active,2024-08-25,1649,165,Feature Request,Low,2024-09-16,2024-10-01,In Progress,0.0,15.0
629,"Kemp, Miller and Nash",2023-04-13,Enterprise,199,Active,2023-10-25,1592,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
630,Beltran-Snow,2024-07-20,Enterprise,199,Canceled,2024-08-01,1194,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
631,Mayo and Sons,2024-01-01,Enterprise,199,Active,2024-05-06,1393,106,Other,Medium,2024-09-04,2024-09-27,Resolved,3.0,23.0
631,Mayo and Sons,2024-01-01,Enterprise,199,Active,2024-05-06,1393,892,Other,High,2024-03-10,2024-03-31,Resolved,5.0,21.0
632,Alexander Group,2023-04-30,Starter,47,Canceled,2023-08-09,235,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
633,Reese-Ellis,2023-07-23,Enterprise,199,Active,2023-09-28,3383,732,Login Issues,High,2024-12-29,,Open,0.0,0.0
634,Chang LLC,2023-12-21,Enterprise,199,Active,2024-10-22,1791,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
635,Maxwell and Sons,2023-07-10,Enterprise,199,Canceled,2024-11-27,1791,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
636,Davis-Curtis,2024-02-17,Enterprise,199,Active,2024-08-07,1990,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
637,Schultz Ltd,2024-06-23,Professional,97,Active,2024-12-02,1164,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
638,"Hernandez, Joyce and Wagner",2024-01-10,Starter,47,Active,2024-02-21,282,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
639,Oliver LLC,2024-04-01,Starter,47,Active,2024-06-17,47,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
640,Welch-Garcia,2024-04-09,Professional,97,Canceled,2024-10-02,582,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
641,Morales-Sawyer,2024-08-05,Starter,47,Canceled,2024-09-18,47,206,Feature Request,Medium,2024-09-08,2024-10-01,Resolved,5.0,23.0
642,Poole-Garcia,2024-04-17,Starter,47,Active,2024-07-08,188,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
643,"Gonzalez, Phelps and Moreno",2024-04-10,Enterprise,199,Canceled,2024-09-11,597,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
644,"Thompson, Carter and Manning",2025-01-05,Starter,47,Active,2025-01-17,188,818,Billing Query,Low,2024-06-13,2024-06-22,In Progress,0.0,9.0
645,Jenkins-Gardner,2023-02-22,Professional,97,Canceled,2024-01-17,485,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
646,"Lowery, Hobbs and Price",2024-05-06,Professional,97,Active,2024-11-21,1067,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
647,"Nash, Miles and Weber",2023-10-30,Professional,97,Canceled,2024-02-16,1164,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
648,Bradshaw-Matthews,2023-07-18,Enterprise,199,Active,2024-09-08,796,258,Login Issues,High,2024-07-20,2024-07-28,Resolved,1.0,8.0
648,Bradshaw-Matthews,2023-07-18,Enterprise,199,Active,2024-09-08,796,925,Other,Medium,2024-06-25,,Open,0.0,0.0
648,Bradshaw-Matthews,2023-07-18,Enterprise,199,Active,2024-09-08,796,953,Feature Request,High,2024-02-14,2024-02-18,Resolved,3.0,4.0
649,Osborn LLC,2024-03-26,Starter,47,Canceled,2024-10-02,423,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
650,Gray Group,2025-02-02,Starter,47,Canceled,2025-02-02,423,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
651,Davis-Stephenson,2024-11-12,Professional,97,Active,2024-11-26,1746,119,Feature Request,Medium,2024-06-05,,Open,0.0,0.0
652,Middleton LLC,2024-05-16,Starter,47,Canceled,2024-11-14,517,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
653,"Myers, Torres and Miller",2024-05-26,Professional,97,Canceled,2024-06-20,194,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
654,Lee and Sons,2024-12-20,Enterprise,199,Canceled,2025-01-19,2388,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
655,Ortiz-Moore,2024-07-18,Starter,47,Active,2024-12-21,329,88,Technical Issue,High,2024-12-05,2024-12-06,Resolved,3.0,1.0
656,Sawyer and Sons,2024-12-22,Enterprise,199,Active,2025-01-15,4378,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
657,May Group,2023-09-21,Professional,97,Active,2024-09-05,1067,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
658,Wolfe Ltd,2023-08-21,Enterprise,199,Active,2025-02-02,3383,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
659,Willis Inc,2024-05-08,Starter,47,Active,2024-11-12,282,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
660,"Turner, Brown and Boyd",2024-04-24,Starter,47,Canceled,2024-09-27,282,144,Other,Medium,2024-12-02,2024-12-27,In Progress,0.0,25.0
661,"Rios, Hoffman and Sanchez",2024-01-21,Starter,47,Canceled,2024-02-11,282,647,Billing Query,High,2024-05-07,,Open,0.0,0.0
662,"Patton, Mcintosh and Jones",2024-04-30,Starter,47,Canceled,2025-01-31,47,485,Technical Issue,High,2024-05-10,2024-05-16,In Progress,0.0,6.0
663,"Aguirre, Mendez and Thompson",2024-07-23,Professional,97,Canceled,2024-09-10,582,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
664,"Lewis, Thomas and Buckley",2024-07-03,Enterprise,199,Canceled,2024-12-17,1791,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
665,"Brown, Sheppard and Lee",2023-09-29,Enterprise,199,Canceled,2024-03-26,1194,266,Feature Request,Medium,2024-10-21,2024-10-26,Resolved,2.0,5.0
665,"Brown, Sheppard and Lee",2023-09-29,Enterprise,199,Canceled,2024-03-26,1194,787,Other,High,2024-07-16,2024-07-23,In Progress,0.0,7.0
666,"White, Blake and Jackson",2023-08-19,Starter,47,Active,2024-04-01,799,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
667,Joseph and Sons,2023-12-02,Enterprise,199,Canceled,2024-01-01,1791,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
668,Charles-Frost,2023-08-09,Enterprise,199,Canceled,2024-01-08,2388,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
669,Manning Group,2024-07-31,Professional,97,Canceled,2024-11-16,776,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
